t_start,t_end,t_decision,label,score,alarm,dominant,domain,csec_corr,csec_unc,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
132.40,133.67,133.68,0,-1.57181,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.7223,0.07244,-1.106,-0.5361
132.80,134.07,134.08,0,-1.13747,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.319,0.09156,2.489,33.29
133.20,134.47,134.48,0,-0.95275,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.005,0.1866,0.6956,0.3286
133.60,134.87,134.88,0,-1.02379,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.6,1.22,0.4369,-0.5921
134.00,135.27,135.28,0,-1.38317,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.954,2.631,2.395,41.45
134.40,135.67,135.68,0,-1.50494,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.677,3.061,-0.7817,-0.6253
134.80,136.07,136.08,0,-1.75848,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.176,2.286,-1.412,-0.6222
135.20,136.47,136.48,0,-0.85546,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.1325,1.394,3.377,27.92
135.60,136.87,136.88,0,-1.60381,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-1.074,0.1134,-0.9504,0.07019
136.00,137.27,137.28,0,-1.62102,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.2047,0.01618,-1.183,-0.859
136.40,137.67,137.68,0,-1.65264,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.4753,0.3029,1.4,37.99
136.80,138.07,138.08,0,-0.99871,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.203,0.004378,0.6246,0.5046
137.20,138.47,138.48,0,-1.08099,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.471,-0.2605,0.09121,-0.826
137.60,138.87,138.88,0,-0.94079,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.355,-0.3162,3.113,39.78
138.00,139.27,139.28,0,-1.11391,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.383,-0.2248,-0.2908,-0.2853
138.40,139.67,139.68,0,-0.97710,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.924,1.317,0.4487,-0.5717
138.80,140.07,140.08,0,-1.12128,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.628,3.502,3.063,35.17
139.20,140.47,140.48,0,-1.52135,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.531,4.529,-0.2714,-0.09183
139.60,140.87,140.88,0,-1.56864,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.199,4.491,-0.4345,-0.8227
140.00,141.27,141.28,0,-1.80320,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.212,4.944,2.009,43.27
140.40,141.67,141.68,0,-1.35439,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.55,4.355,0.2191,0.2418
140.80,142.07,142.08,0,-1.38898,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.321,3.112,-0.2724,-0.6523
141.20,142.47,142.48,0,-0.04744,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.759,1.387,5.371,27.91
141.60,142.87,142.88,0,-1.35826,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.483,-0.1588,-0.7867,-0.09167
142.00,143.27,143.28,0,-1.46297,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.931,-0.05106,-0.9582,-0.8307
142.40,143.67,143.68,0,-1.32444,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.6611,0.09474,2.022,33.6
142.80,144.07,144.08,0,-1.21272,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.623,-0.1071,-0.0198,-0.1281
143.20,144.47,144.48,0,-1.45562,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.37,-0.1813,-0.8889,-0.6993
143.60,144.87,144.88,0,-1.18033,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.521,0.1467,2.474,36.72
144.00,145.27,145.28,0,-0.89040,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.01,0.4263,0.8087,0.2187
144.40,145.67,145.68,0,-1.06907,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.095,1.507,0.2844,-0.8172
144.80,146.07,146.08,0,-0.84117,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.065,3.096,3.645,34.86
145.20,146.47,146.48,0,-1.43059,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.135,3.231,-0.5514,-0.2593
145.60,146.87,146.88,0,-1.36269,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.117,3.358,-0.2364,-0.6652
146.00,147.27,147.28,0,-2.14556,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.531,3.119,0.6558,44.19
146.40,147.67,147.68,0,-1.64347,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.66,2.966,-0.8297,0.07109
146.80,148.07,148.08,0,-1.67293,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.244,2.12,-1.091,-0.7498
147.20,148.47,148.48,0,0.15106,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.692,1.249,6.103,26.88
147.60,148.87,148.88,0,-0.99623,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.428,-0.02757,0.4663,0.1868
148.00,149.27,149.28,0,-1.05139,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.606,-0.0923,0.09258,-0.717
148.40,149.67,149.68,0,-1.09561,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.225,0.07307,2.398,34.91
148.80,150.07,150.08,0,-1.17508,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.616,-0.1864,-0.2715,-0.3209
149.20,150.47,150.48,0,-1.50103,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.158,-0.09833,-1.084,-0.5013
149.60,150.87,150.88,0,-1.98259,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.8135,0.05623,0.5439,41.19
150.00,151.27,151.28,0,-1.38104,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.4687,0.2497,-0.4501,-0.2624
150.40,151.67,151.68,0,-1.62624,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.3195,0.061,-1.24,-0.7282
150.80,152.07,152.08,0,-0.57094,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.322,0.1832,4.168,32.66
151.20,152.47,152.48,0,-0.60855,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.464,-0.07792,1.618,0.1695
151.60,152.87,152.88,0,-0.73974,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.519,-0.1483,0.9159,-0.7395
152.00,153.27,153.28,0,-0.74192,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.377,-0.007262,3.31,34.81
152.40,153.67,153.68,0,-1.17091,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.623,-0.2725,-0.3804,-0.2044
152.80,154.07,154.08,0,-1.30933,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.714,0.2993,-0.5026,-0.6311
153.20,154.47,154.48,0,-0.91805,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.8758,1.917,3.37,30.71
153.60,154.87,154.88,0,-1.46303,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.3564,2.764,-0.185,-0.01783
154.00,155.27,155.28,0,-1.71989,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.4964,1.99,-1.169,-0.6897
154.40,155.67,155.68,0,-1.10282,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.435,0.9335,3.014,37.2
154.80,156.07,156.08,0,-0.58571,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.682,-0.1629,1.659,0.3559
155.20,156.47,156.48,0,-0.88081,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.377,-0.4481,0.4619,-0.5634
155.60,156.87,156.88,0,-0.48313,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.23,-0.1624,3.848,31.53
156.00,157.27,157.28,0,-1.42488,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.449,-0.2226,-1.115,-0.1914
156.40,157.67,157.68,0,-1.58414,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.158,-0.278,-1.386,-0.7408
156.80,158.07,158.08,0,-0.71904,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.4473,0.1013,3.567,29.24
157.20,158.47,158.48,0,-1.17423,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.4145,-0.2774,0.09386,-0.02662
157.60,158.87,158.88,0,-1.24418,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.692,-0.1013,-0.2693,-0.6436
158.00,159.27,159.28,0,-0.93799,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.283,0.08926,3.153,37.38
158.40,159.67,159.68,0,-1.03617,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.151,-0.09374,0.1386,0.171
158.80,160.07,160.08,0,-0.98923,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.699,-0.4487,0.09721,-0.592
159.20,160.47,160.48,0,-0.46430,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.708,-0.007959,3.791,28.62
159.60,160.87,160.88,0,-1.39413,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.864,-0.3122,-0.9774,-0.2432
160.00,161.27,161.28,0,-1.45828,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.591,-0.2692,-1.043,-0.577
160.40,161.67,161.68,0,-0.79468,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.555,-0.05047,3.594,35.12
160.80,162.07,162.08,0,-1.25507,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.589,-0.3248,-0.289,-0.005335
161.20,162.47,162.48,0,-1.21629,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.435,-0.4049,-0.3323,-0.7196
161.60,162.87,162.88,0,-0.65705,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.408,-0.1491,3.555,31.86
162.00,163.27,163.28,0,-0.63430,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.236,-0.4892,1.279,0.4001
162.40,163.67,163.68,0,-0.70580,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.307,-0.4545,0.8746,-0.6848
162.80,164.07,164.08,0,-0.32332,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.762,-0.08859,4.101,28.9
163.20,164.47,164.48,0,-1.33123,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.856,-0.2087,-0.8912,-0.4091
163.60,164.87,164.88,0,-1.55571,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.344,-0.1479,-1.285,-0.5743
164.00,165.27,165.28,0,-2.08951,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.06756,-0.2662,0.3046,42.07
164.40,165.67,165.68,0,-1.57128,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.5836,-0.3776,-0.967,0.5702
164.80,166.07,166.08,0,-1.62920,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.8083,-0.7082,-1.275,-0.805
165.20,166.47,166.48,0,-0.08776,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.07012,-0.4628,5.231,26.78
165.60,166.87,166.88,0,-0.77066,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.021,-0.4678,1.223,0.2392
166.00,167.27,167.28,0,-0.89799,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.295,-0.2744,0.5548,-0.7124
166.40,167.67,167.68,0,-0.96314,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.66,0.2787,2.741,34.25
166.80,168.07,168.08,0,-1.46706,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.133,-0.03092,-1.163,-0.09007
167.20,168.47,168.48,0,-1.56777,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.646,-0.4731,-1.324,-0.8483
167.60,168.87,168.88,0,-0.26006,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.5088,-0.3162,4.65,24.54
168.00,169.27,169.28,0,-1.49543,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.9655,-0.3901,-0.7659,-0.4049
168.40,169.67,169.68,0,-1.59434,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.2196,-0.3501,-1.163,-0.7393
168.80,170.07,170.08,0,-1.44360,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.029,-0.1796,1.638,34.59
169.20,170.47,170.48,0,-1.31407,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.692,-0.3828,-0.459,0.4312
169.60,170.87,170.88,0,-1.31099,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.541,-0.728,-0.703,-0.888
170.00,171.27,171.28,0,-0.08961,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.988,-0.4219,4.955,27.49
170.40,171.67,171.68,0,-1.45050,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.575,-0.6193,-1.069,-0.3498
170.80,172.07,172.08,0,-1.45704,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.479,-0.5447,-0.9846,-0.834
171.20,172.47,172.48,0,-0.08949,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.227,-0.1938,5.156,25.3
171.60,172.87,172.88,0,-1.41548,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.1166,-0.4997,-0.5882,0.3642
172.00,173.27,173.28,0,-1.48226,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.6368,-0.6381,-0.984,-0.8384
172.40,173.67,173.68,0,-0.80141,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.585,-0.36,3.371,33.1
172.80,174.07,174.08,0,-1.15189,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.383,-0.5094,-0.01267,1.296
173.20,174.47,174.48,0,-1.31939,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.792,-0.3512,-0.6801,-0.829
173.60,174.87,174.88,0,0.72115,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.499,0.02867,7.246,24.92
174.00,175.27,175.28,0,-1.45768,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.394,-0.1247,-1.08,-0.2409
174.40,175.67,175.68,0,-1.56554,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.223,-0.1385,-1.301,-0.6021
174.80,176.07,176.08,0,-0.78691,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.218,0.3229,3.356,29.77
175.20,176.47,176.48,0,-1.14840,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.8568,0.1094,0.205,0.1012
175.60,176.87,176.88,0,-1.30874,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.897,0.01563,-0.4789,-0.8539
176.00,177.27,177.28,0,-1.24529,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.697,0.2502,2.209,35.73
176.40,177.67,177.68,0,-1.08703,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.209,-0.3031,0.08177,0.6108
176.80,178.07,178.08,0,-1.12789,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.643,-0.6414,-0.2574,-0.8639
177.20,178.47,178.48,0,0.05444,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.927,-0.6197,5.054,24.75
177.60,178.87,178.88,0,-1.42395,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.351,-0.71,-1.071,-0.0249
178.00,179.27,179.28,0,-1.50814,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.663,-0.7706,-1.202,-0.8218
178.40,179.67,179.68,0,-0.79273,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.01375,-0.464,3.302,29.47
178.80,180.07,180.08,0,-1.50076,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.2698,-0.6957,-0.8781,0.1805
179.20,180.47,180.48,0,-1.48462,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.356,-0.5532,-0.9417,-0.8161
179.60,180.87,180.88,0,-0.21233,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.432,0.07402,4.863,27.61
180.00,181.27,181.28,0,-1.24435,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.043,-0.1125,-0.2232,0.626
180.40,181.67,181.68,0,-1.23197,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.819,-0.3517,-0.4246,-0.8944
180.80,182.07,182.08,0,0.02324,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.295,-0.2356,5.25,26.84
181.20,182.47,182.48,0,-1.37809,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.1,-0.4019,-0.8315,0.1756
181.60,182.87,182.88,0,-1.43459,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.284,-0.3065,-0.9631,-0.8539
182.00,183.27,183.28,0,-1.08580,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.348,0.08918,2.599,32.69
182.40,183.67,183.68,0,-1.47956,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.031,-0.3818,-0.879,0.4856
182.80,184.07,184.08,0,-1.50216,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.8247,-0.7503,-1.086,-0.8339
183.20,184.47,184.48,0,-0.24151,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.537,-0.5893,4.731,28.97
183.60,184.87,184.88,0,-0.87765,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.331,-0.6338,0.7513,0.6685
184.00,185.27,185.28,0,-0.95611,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.004,-0.6087,0.2363,-0.7069
184.40,185.67,185.68,0,-0.74052,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.937,-0.2352,3.173,32.69
184.80,186.07,186.08,0,-1.40260,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.306,-0.6558,-1.127,-0.3667
185.20,186.47,186.48,0,-1.45537,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.02,-0.7028,-1.067,-0.7744
185.60,186.87,186.88,0,-0.38911,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.007475,-0.532,4.4,27.95
186.00,187.27,187.28,0,-1.43103,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.4305,-0.6919,-0.6168,0.6491
186.40,187.67,187.68,0,-1.50697,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.2728,-0.6967,-1.02,-0.7169
186.80,188.07,188.08,0,0.53906,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.484,-0.4042,6.868,25.31
187.20,188.47,188.48,0,-0.86273,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.4,-0.5822,0.8191,0.967
187.60,188.87,188.88,0,-1.03704,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.799,-0.5753,0.008721,-0.9
188.00,189.27,189.28,0,-0.27557,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.742,-0.1181,4.114,25.45
188.40,189.67,189.68,0,-1.23825,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.566,-0.1746,-0.5049,0.5586
188.80,190.07,190.08,0,-1.42682,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.298,-0.2182,-1.034,-0.8206
189.20,190.47,190.48,0,0.12825,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.031,0.3738,5.605,23.67
189.60,190.87,190.88,0,-1.38623,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.683,0.1717,-0.5339,0.9345
190.00,191.27,191.28,0,-1.44892,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.988,-0.00921,-0.9138,-0.8225
190.40,191.67,191.68,0,-0.60302,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.778,0.3061,3.354,24.35
190.80,192.07,192.08,0,-0.85942,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.502,-0.016,0.7618,0.2168
191.20,192.47,192.48,0,-0.74344,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.804,-0.4152,0.8193,-0.7719
191.60,192.87,192.88,0,0.34093,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,5.405,-0.1124,5.925,25.86
192.00,193.27,193.28,0,-1.32450,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.315,-0.3181,-0.7713,0.4535
192.40,193.67,193.68,0,-1.56197,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.608,-0.2599,-1.254,-0.7376
192.80,194.07,194.08,0,-0.46485,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.6221,0.1206,3.989,22.52
193.20,194.47,194.48,0,-1.57250,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,-0.6228,-0.2969,-0.9104,1.152
193.60,194.87,194.88,0,-1.56263,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,0.383,-0.2926,-1.129,-0.8022
194.00,195.27,195.28,0,-0.93520,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,1.648,0.3535,2.503,24.54
194.40,195.67,195.68,0,-0.91352,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.483,0.07336,0.7915,1.095
194.80,196.07,196.08,0,-1.03939,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,3.931,0.1133,0.1218,-0.8598
195.20,196.47,196.48,0,0.24844,1,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.918,0.3997,5.571,22.58
195.60,196.87,196.88,0,-1.48972,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,4.461,0.05789,-1.186,0.833
196.00,197.27,197.28,0,-1.57326,0,|r_qp|,cross-domain,0.0000,0.0000,-6.243,-2.772,-4.378,0,-8.793,2.371,0.04101,-1.3,-0.5194
